,date,Aqi,District
0,2024-06-13 00:00:00,63.1986,Khushab
1,2024-06-13 01:00:00,65.55401,Khushab
2,2024-06-13 02:00:00,67.80222,Khushab
3,2024-06-13 03:00:00,70.3598,Khushab
4,2024-06-13 04:00:00,72.201065,Khushab
5,2024-06-13 05:00:00,72.64489,Khushab
6,2024-06-13 06:00:00,74.13802,Khushab
7,2024-06-13 07:00:00,75.77383,Khushab
8,2024-06-13 08:00:00,76.77924,Khushab
9,2024-06-13 09:00:00,76.90678,Khushab
10,2024-06-13 10:00:00,77.18653,Khushab
11,2024-06-13 11:00:00,77.27316,Khushab
12,2024-06-13 12:00:00,76.892555,Khushab
13,2024-06-13 13:00:00,75.65715,Khushab
14,2024-06-13 14:00:00,74.534225,Khushab
15,2024-06-13 15:00:00,73.908325,Khushab
16,2024-06-13 16:00:00,73.93224,Khushab
17,2024-06-13 17:00:00,73.665115,Khushab
18,2024-06-13 18:00:00,73.62469,Khushab
19,2024-06-13 19:00:00,73.77671,Khushab
20,2024-06-13 20:00:00,73.79713,Khushab
21,2024-06-13 21:00:00,73.77098,Khushab
22,2024-06-13 22:00:00,74.689835,Khushab
23,2024-06-13 23:00:00,76.90194,Khushab
24,2024-06-14 00:00:00,78.95887,Khushab
25,2024-06-14 01:00:00,81.13963,Khushab
26,2024-06-14 02:00:00,83.8919,Khushab
27,2024-06-14 03:00:00,86.97858,Khushab
28,2024-06-14 04:00:00,89.92799,Khushab
29,2024-06-14 05:00:00,92.11061,Khushab
30,2024-06-14 06:00:00,93.65447,Khushab
31,2024-06-14 07:00:00,94.794624,Khushab
32,2024-06-14 08:00:00,95.32854,Khushab
33,2024-06-14 09:00:00,95.04409,Khushab
34,2024-06-14 10:00:00,94.44701,Khushab
35,2024-06-14 11:00:00,93.78433,Khushab
36,2024-06-14 12:00:00,93.018974,Khushab
37,2024-06-14 13:00:00,91.69927,Khushab
38,2024-06-14 14:00:00,90.82353,Khushab
39,2024-06-14 15:00:00,90.57386,Khushab
40,2024-06-14 16:00:00,90.844574,Khushab
41,2024-06-14 17:00:00,91.14174,Khushab
42,2024-06-14 18:00:00,91.86199,Khushab
43,2024-06-14 19:00:00,92.24196,Khushab
44,2024-06-14 20:00:00,92.380615,Khushab
45,2024-06-14 21:00:00,91.341995,Khushab
46,2024-06-14 22:00:00,90.20252,Khushab
47,2024-06-14 23:00:00,89.79803,Khushab
48,2024-06-15 00:00:00,91.45923,Khushab
49,2024-06-15 01:00:00,95.26987,Khushab
50,2024-06-15 02:00:00,99.691444,Khushab
51,2024-06-15 03:00:00,103.1629,Khushab
52,2024-06-15 04:00:00,105.0364,Khushab
53,2024-06-15 05:00:00,106.58077,Khushab
54,2024-06-15 06:00:00,108.42359,Khushab
55,2024-06-15 07:00:00,109.87918,Khushab
56,2024-06-15 08:00:00,110.884766,Khushab
57,2024-06-15 09:00:00,110.86506,Khushab
58,2024-06-15 10:00:00,110.169685,Khushab
59,2024-06-15 11:00:00,109.297745,Khushab
60,2024-06-15 12:00:00,108.403946,Khushab
61,2024-06-15 13:00:00,106.55389,Khushab
62,2024-06-15 14:00:00,104.34141,Khushab
63,2024-06-15 15:00:00,102.71822,Khushab
64,2024-06-15 16:00:00,101.37603,Khushab
65,2024-06-15 17:00:00,99.75387,Khushab
66,2024-06-15 18:00:00,97.983795,Khushab
67,2024-06-15 19:00:00,97.13416,Khushab
68,2024-06-15 20:00:00,96.73853,Khushab
69,2024-06-15 21:00:00,95.829414,Khushab
70,2024-06-15 22:00:00,93.99056,Khushab
71,2024-06-15 23:00:00,92.887695,Khushab
72,2024-06-16 00:00:00,92.96989,Khushab
73,2024-06-16 01:00:00,93.847145,Khushab
74,2024-06-16 02:00:00,96.66256,Khushab
75,2024-06-16 03:00:00,101.32531,Khushab
76,2024-06-16 04:00:00,106.40356,Khushab
77,2024-06-16 05:00:00,111.18139,Khushab
78,2024-06-16 06:00:00,112.80642,Khushab
79,2024-06-16 07:00:00,113.98641,Khushab
80,2024-06-16 08:00:00,115.65498,Khushab
81,2024-06-16 09:00:00,116.646225,Khushab
82,2024-06-16 10:00:00,116.79043,Khushab
83,2024-06-16 11:00:00,116.04212,Khushab
84,2024-06-16 12:00:00,114.79527,Khushab
85,2024-06-16 13:00:00,112.9736,Khushab
86,2024-06-16 14:00:00,111.03717,Khushab
87,2024-06-16 15:00:00,108.4239,Khushab
88,2024-06-16 16:00:00,105.5564,Khushab
89,2024-06-16 17:00:00,103.28294,Khushab
90,2024-06-16 18:00:00,101.348465,Khushab
91,2024-06-16 19:00:00,99.40093,Khushab
92,2024-06-16 20:00:00,97.21185,Khushab
93,2024-06-16 21:00:00,96.174,Khushab
94,2024-06-16 22:00:00,95.20553,Khushab
95,2024-06-16 23:00:00,93.56043,Khushab
96,2024-06-17 00:00:00,91.73902,Khushab
97,2024-06-17 01:00:00,91.53608,Khushab
98,2024-06-17 02:00:00,91.45913,Khushab
99,2024-06-17 03:00:00,93.52122,Khushab
100,2024-06-17 04:00:00,98.24449,Khushab
101,2024-06-17 05:00:00,104.13011,Khushab
102,2024-06-17 06:00:00,109.514915,Khushab
103,2024-06-17 07:00:00,112.90639,Khushab
104,2024-06-17 08:00:00,114.45119,Khushab
105,2024-06-17 09:00:00,115.51098,Khushab
106,2024-06-17 10:00:00,117.24938,Khushab
107,2024-06-17 11:00:00,117.93047,Khushab
108,2024-06-17 12:00:00,117.69955,Khushab
109,2024-06-17 13:00:00,116.34424,Khushab
110,2024-06-17 14:00:00,114.652145,Khushab
111,2024-06-17 15:00:00,112.41961,Khushab
112,2024-06-17 16:00:00,109.91738,Khushab
113,2024-06-17 17:00:00,106.853714,Khushab
114,2024-06-17 18:00:00,104.05043,Khushab
115,2024-06-17 19:00:00,101.97371,Khushab
116,2024-06-17 20:00:00,99.91656,Khushab
117,2024-06-17 21:00:00,97.73255,Khushab
118,2024-06-17 22:00:00,96.18178,Khushab
119,2024-06-17 23:00:00,95.297714,Khushab
120,2024-06-18 00:00:00,94.06828,Khushab
121,2024-06-18 01:00:00,91.81938,Khushab
122,2024-06-18 02:00:00,91.57128,Khushab
123,2024-06-18 03:00:00,91.476654,Khushab
124,2024-06-18 04:00:00,92.66964,Khushab
125,2024-06-18 05:00:00,96.61285,Khushab
126,2024-06-18 06:00:00,102.38097,Khushab
127,2024-06-18 07:00:00,108.05398,Khushab
128,2024-06-18 08:00:00,112.604416,Khushab
129,2024-06-18 09:00:00,114.475815,Khushab
130,2024-06-18 10:00:00,115.635574,Khushab
131,2024-06-18 11:00:00,117.36249,Khushab
132,2024-06-18 12:00:00,118.50396,Khushab
133,2024-06-18 13:00:00,118.74224,Khushab
134,2024-06-18 14:00:00,117.79461,Khushab
135,2024-06-18 15:00:00,116.34312,Khushab
136,2024-06-18 16:00:00,114.17434,Khushab
137,2024-06-18 17:00:00,111.74912,Khushab
138,2024-06-18 18:00:00,108.80494,Khushab
139,2024-06-18 19:00:00,105.827286,Khushab
140,2024-06-18 20:00:00,103.50868,Khushab
141,2024-06-18 21:00:00,101.4133,Khushab
142,2024-06-18 22:00:00,99.32369,Khushab
143,2024-06-18 23:00:00,97.1869,Khushab
144,2024-06-19 00:00:00,96.27,Khushab
145,2024-06-19 01:00:00,95.17484,Khushab
146,2024-06-19 02:00:00,93.33495,Khushab
147,2024-06-19 03:00:00,92.1832,Khushab
148,2024-06-19 04:00:00,92.33321,Khushab
149,2024-06-19 05:00:00,92.73311,Khushab
150,2024-06-19 06:00:00,95.41768,Khushab
151,2024-06-19 07:00:00,100.66597,Khushab
152,2024-06-19 08:00:00,106.54,Khushab
153,2024-06-19 09:00:00,111.747154,Khushab
154,2024-06-19 10:00:00,114.6631,Khushab
155,2024-06-19 11:00:00,116.05989,Khushab
156,2024-06-19 12:00:00,117.213745,Khushab
157,2024-06-19 13:00:00,118.8211,Khushab
158,2024-06-19 14:00:00,119.40092,Khushab
159,2024-06-19 15:00:00,119.07957,Khushab
160,2024-06-19 16:00:00,117.64363,Khushab
161,2024-06-19 17:00:00,115.86581,Khushab
162,2024-06-19 18:00:00,113.682434,Khushab
163,2024-06-19 19:00:00,110.82256,Khushab
164,2024-06-19 20:00:00,107.752205,Khushab
165,2024-06-19 21:00:00,105.12614,Khushab
166,2024-06-19 22:00:00,103.02703,Khushab
167,2024-06-19 23:00:00,100.98388,Khushab
168,2024-06-13 00:00:00,93.03405,Sialkot
169,2024-06-13 01:00:00,95.04862,Sialkot
170,2024-06-13 02:00:00,96.04222,Sialkot
171,2024-06-13 03:00:00,96.45981,Sialkot
172,2024-06-13 04:00:00,94.5942,Sialkot
173,2024-06-13 05:00:00,92.06045,Sialkot
174,2024-06-13 06:00:00,89.280464,Sialkot
175,2024-06-13 07:00:00,87.09126,Sialkot
176,2024-06-13 08:00:00,86.63943,Sialkot
177,2024-06-13 09:00:00,88.23009,Sialkot
178,2024-06-13 10:00:00,90.53814,Sialkot
179,2024-06-13 11:00:00,93.04551,Sialkot
180,2024-06-13 12:00:00,95.1238,Sialkot
181,2024-06-13 13:00:00,97.66389,Sialkot
182,2024-06-13 14:00:00,99.93312,Sialkot
183,2024-06-13 15:00:00,101.83383,Sialkot
184,2024-06-13 16:00:00,101.73706,Sialkot
185,2024-06-13 17:00:00,100.93965,Sialkot
186,2024-06-13 18:00:00,99.38654,Sialkot
187,2024-06-13 19:00:00,97.616165,Sialkot
188,2024-06-13 20:00:00,96.281815,Sialkot
189,2024-06-13 21:00:00,94.781456,Sialkot
190,2024-06-13 22:00:00,93.01054,Sialkot
191,2024-06-13 23:00:00,90.21711,Sialkot
192,2024-06-14 00:00:00,88.28128,Sialkot
193,2024-06-14 01:00:00,85.99152,Sialkot
194,2024-06-14 02:00:00,84.03559,Sialkot
195,2024-06-14 03:00:00,83.2347,Sialkot
196,2024-06-14 04:00:00,83.29616,Sialkot
197,2024-06-14 05:00:00,83.428406,Sialkot
198,2024-06-14 06:00:00,83.662674,Sialkot
199,2024-06-14 07:00:00,84.58592,Sialkot
200,2024-06-14 08:00:00,86.33029,Sialkot
201,2024-06-14 09:00:00,89.06558,Sialkot
202,2024-06-14 10:00:00,92.34179,Sialkot
203,2024-06-14 11:00:00,96.069374,Sialkot
204,2024-06-14 12:00:00,99.35216,Sialkot
205,2024-06-14 13:00:00,102.781456,Sialkot
206,2024-06-14 14:00:00,106.89119,Sialkot
207,2024-06-14 15:00:00,113.556854,Sialkot
208,2024-06-14 16:00:00,121.00989,Sialkot
209,2024-06-14 17:00:00,126.495735,Sialkot
210,2024-06-14 18:00:00,128.7889,Sialkot
211,2024-06-14 19:00:00,128.67566,Sialkot
212,2024-06-14 20:00:00,124.884285,Sialkot
213,2024-06-14 21:00:00,120.27268,Sialkot
214,2024-06-14 22:00:00,116.195526,Sialkot
215,2024-06-14 23:00:00,113.775406,Sialkot
216,2024-06-15 00:00:00,111.25282,Sialkot
217,2024-06-15 01:00:00,107.21121,Sialkot
218,2024-06-15 02:00:00,102.4515,Sialkot
219,2024-06-15 03:00:00,98.162056,Sialkot
220,2024-06-15 04:00:00,95.5216,Sialkot
221,2024-06-15 05:00:00,93.131294,Sialkot
222,2024-06-15 06:00:00,91.08357,Sialkot
223,2024-06-15 07:00:00,89.6768,Sialkot
224,2024-06-15 08:00:00,89.51194,Sialkot
225,2024-06-15 09:00:00,90.33737,Sialkot
226,2024-06-15 10:00:00,91.726746,Sialkot
227,2024-06-15 11:00:00,93.79152,Sialkot
228,2024-06-15 12:00:00,95.70486,Sialkot
229,2024-06-15 13:00:00,101.507774,Sialkot
230,2024-06-15 14:00:00,108.085915,Sialkot
231,2024-06-15 15:00:00,115.50132,Sialkot
232,2024-06-15 16:00:00,123.34782,Sialkot
233,2024-06-15 17:00:00,131.98611,Sialkot
234,2024-06-15 18:00:00,140.20894,Sialkot
235,2024-06-15 19:00:00,144.83566,Sialkot
236,2024-06-15 20:00:00,146.2076,Sialkot
237,2024-06-15 21:00:00,144.4431,Sialkot
238,2024-06-15 22:00:00,142.02257,Sialkot
239,2024-06-15 23:00:00,135.56015,Sialkot
240,2024-06-16 00:00:00,128.85901,Sialkot
241,2024-06-16 01:00:00,124.14744,Sialkot
242,2024-06-16 02:00:00,120.000015,Sialkot
243,2024-06-16 03:00:00,114.28711,Sialkot
244,2024-06-16 04:00:00,107.40595,Sialkot
245,2024-06-16 05:00:00,99.87963,Sialkot
246,2024-06-16 06:00:00,95.87191,Sialkot
247,2024-06-16 07:00:00,92.82742,Sialkot
248,2024-06-16 08:00:00,90.20507,Sialkot
249,2024-06-16 09:00:00,88.29843,Sialkot
250,2024-06-16 10:00:00,87.35328,Sialkot
251,2024-06-16 11:00:00,87.86776,Sialkot
252,2024-06-16 12:00:00,90.39644,Sialkot
253,2024-06-16 13:00:00,93.187454,Sialkot
254,2024-06-16 14:00:00,96.91465,Sialkot
255,2024-06-16 15:00:00,103.262024,Sialkot
256,2024-06-16 16:00:00,109.9229,Sialkot
257,2024-06-16 17:00:00,117.55365,Sialkot
258,2024-06-16 18:00:00,125.755196,Sialkot
259,2024-06-16 19:00:00,134.43633,Sialkot
260,2024-06-16 20:00:00,142.44786,Sialkot
261,2024-06-16 21:00:00,145.17122,Sialkot
262,2024-06-16 22:00:00,145.09406,Sialkot
263,2024-06-16 23:00:00,143.34245,Sialkot
264,2024-06-17 00:00:00,138.00455,Sialkot
265,2024-06-17 01:00:00,129.95691,Sialkot
266,2024-06-17 02:00:00,124.357124,Sialkot
267,2024-06-17 03:00:00,121.699135,Sialkot
268,2024-06-17 04:00:00,116.621254,Sialkot
269,2024-06-17 05:00:00,109.67064,Sialkot
270,2024-06-17 06:00:00,102.15871,Sialkot
271,2024-06-17 07:00:00,95.99839,Sialkot
272,2024-06-17 08:00:00,92.56605,Sialkot
273,2024-06-17 09:00:00,89.724266,Sialkot
274,2024-06-17 10:00:00,87.56447,Sialkot
275,2024-06-17 11:00:00,86.34956,Sialkot
276,2024-06-17 12:00:00,86.19903,Sialkot
277,2024-06-17 13:00:00,87.955376,Sialkot
278,2024-06-17 14:00:00,91.189125,Sialkot
279,2024-06-17 15:00:00,93.57435,Sialkot
280,2024-06-17 16:00:00,99.07784,Sialkot
281,2024-06-17 17:00:00,106.01686,Sialkot
282,2024-06-17 18:00:00,113.30127,Sialkot
283,2024-06-17 19:00:00,121.521164,Sialkot
284,2024-06-17 20:00:00,130.63744,Sialkot
285,2024-06-17 21:00:00,139.54466,Sialkot
286,2024-06-17 22:00:00,144.96509,Sialkot
287,2024-06-17 23:00:00,145.9635,Sialkot
288,2024-06-18 00:00:00,143.89784,Sialkot
289,2024-06-18 01:00:00,140.06429,Sialkot
290,2024-06-18 02:00:00,132.93025,Sialkot
291,2024-06-18 03:00:00,125.81011,Sialkot
292,2024-06-18 04:00:00,122.27492,Sialkot
293,2024-06-18 05:00:00,118.007545,Sialkot
294,2024-06-18 06:00:00,111.96076,Sialkot
295,2024-06-18 07:00:00,104.816,Sialkot
296,2024-06-18 08:00:00,97.37001,Sialkot
297,2024-06-18 09:00:00,93.36308,Sialkot
298,2024-06-18 10:00:00,90.406525,Sialkot
299,2024-06-18 11:00:00,88.053375,Sialkot
300,2024-06-18 12:00:00,86.43174,Sialkot
301,2024-06-18 13:00:00,85.95378,Sialkot
302,2024-06-18 14:00:00,86.88058,Sialkot
303,2024-06-18 15:00:00,89.46967,Sialkot
304,2024-06-18 16:00:00,92.45412,Sialkot
305,2024-06-18 17:00:00,96.64593,Sialkot
306,2024-06-18 18:00:00,103.51814,Sialkot
307,2024-06-18 19:00:00,110.73462,Sialkot
308,2024-06-18 20:00:00,118.83634,Sialkot
309,2024-06-18 21:00:00,128.01363,Sialkot
310,2024-06-18 22:00:00,137.4609,Sialkot
311,2024-06-18 23:00:00,145.50964,Sialkot
312,2024-06-19 00:00:00,147.52957,Sialkot
313,2024-06-19 01:00:00,146.83597,Sialkot
314,2024-06-19 02:00:00,144.21715,Sialkot
315,2024-06-19 03:00:00,138.12305,Sialkot
316,2024-06-19 04:00:00,129.79239,Sialkot
317,2024-06-19 05:00:00,124.46288,Sialkot
318,2024-06-19 06:00:00,121.10598,Sialkot
319,2024-06-19 07:00:00,115.59102,Sialkot
320,2024-06-19 08:00:00,108.85533,Sialkot
321,2024-06-19 09:00:00,101.403885,Sialkot
322,2024-06-19 10:00:00,95.340004,Sialkot
323,2024-06-19 11:00:00,92.04893,Sialkot
324,2024-06-19 12:00:00,89.32953,Sialkot
325,2024-06-19 13:00:00,87.23496,Sialkot
326,2024-06-19 14:00:00,86.18452,Sialkot
327,2024-06-19 15:00:00,86.282555,Sialkot
328,2024-06-19 16:00:00,88.27494,Sialkot
329,2024-06-19 17:00:00,91.61858,Sialkot
330,2024-06-19 18:00:00,94.15336,Sialkot
331,2024-06-19 19:00:00,100.67178,Sialkot
332,2024-06-19 20:00:00,107.82812,Sialkot
333,2024-06-19 21:00:00,115.60204,Sialkot
334,2024-06-19 22:00:00,124.42502,Sialkot
335,2024-06-19 23:00:00,134.02477,Sialkot
336,2024-06-13 00:00:00,99.0438,Bahawalnagar
337,2024-06-13 01:00:00,100.89278,Bahawalnagar
338,2024-06-13 02:00:00,101.77218,Bahawalnagar
339,2024-06-13 03:00:00,102.93999,Bahawalnagar
340,2024-06-13 04:00:00,106.09198,Bahawalnagar
341,2024-06-13 05:00:00,108.45477,Bahawalnagar
342,2024-06-13 06:00:00,111.82146,Bahawalnagar
343,2024-06-13 07:00:00,115.52183,Bahawalnagar
344,2024-06-13 08:00:00,117.55787,Bahawalnagar
345,2024-06-13 09:00:00,119.39555,Bahawalnagar
346,2024-06-13 10:00:00,121.597145,Bahawalnagar
347,2024-06-13 11:00:00,123.76932,Bahawalnagar
348,2024-06-13 12:00:00,124.640305,Bahawalnagar
349,2024-06-13 13:00:00,124.500854,Bahawalnagar
350,2024-06-13 14:00:00,124.75778,Bahawalnagar
351,2024-06-13 15:00:00,124.82855,Bahawalnagar
352,2024-06-13 16:00:00,127.15753,Bahawalnagar
353,2024-06-13 17:00:00,129.19522,Bahawalnagar
354,2024-06-13 18:00:00,130.80563,Bahawalnagar
355,2024-06-13 19:00:00,131.64131,Bahawalnagar
356,2024-06-13 20:00:00,131.6249,Bahawalnagar
357,2024-06-13 21:00:00,131.36267,Bahawalnagar
358,2024-06-13 22:00:00,132.38106,Bahawalnagar
359,2024-06-13 23:00:00,135.87311,Bahawalnagar
360,2024-06-14 00:00:00,139.51917,Bahawalnagar
361,2024-06-14 01:00:00,143.33559,Bahawalnagar
362,2024-06-14 02:00:00,146.53117,Bahawalnagar
363,2024-06-14 03:00:00,149.85088,Bahawalnagar
364,2024-06-14 04:00:00,152.42592,Bahawalnagar
365,2024-06-14 05:00:00,154.22443,Bahawalnagar
366,2024-06-14 06:00:00,155.52629,Bahawalnagar
367,2024-06-14 07:00:00,156.39008,Bahawalnagar
368,2024-06-14 08:00:00,156.45049,Bahawalnagar
369,2024-06-14 09:00:00,155.81978,Bahawalnagar
370,2024-06-14 10:00:00,154.82414,Bahawalnagar
371,2024-06-14 11:00:00,153.83134,Bahawalnagar
372,2024-06-14 12:00:00,152.9802,Bahawalnagar
373,2024-06-14 13:00:00,151.29858,Bahawalnagar
374,2024-06-14 14:00:00,149.5194,Bahawalnagar
375,2024-06-14 15:00:00,149.6854,Bahawalnagar
376,2024-06-14 16:00:00,151.07628,Bahawalnagar
377,2024-06-14 17:00:00,153.94864,Bahawalnagar
378,2024-06-14 18:00:00,158.46507,Bahawalnagar
379,2024-06-14 19:00:00,160.8066,Bahawalnagar
380,2024-06-14 20:00:00,160.76912,Bahawalnagar
381,2024-06-14 21:00:00,159.02141,Bahawalnagar
382,2024-06-14 22:00:00,156.94238,Bahawalnagar
383,2024-06-14 23:00:00,155.65213,Bahawalnagar
384,2024-06-15 00:00:00,156.03908,Bahawalnagar
385,2024-06-15 01:00:00,156.67511,Bahawalnagar
386,2024-06-15 02:00:00,156.07962,Bahawalnagar
387,2024-06-15 03:00:00,155.45679,Bahawalnagar
388,2024-06-15 04:00:00,156.2844,Bahawalnagar
389,2024-06-15 05:00:00,158.00491,Bahawalnagar
390,2024-06-15 06:00:00,159.98169,Bahawalnagar
391,2024-06-15 07:00:00,161.43211,Bahawalnagar
392,2024-06-15 08:00:00,161.73822,Bahawalnagar
393,2024-06-15 09:00:00,161.01567,Bahawalnagar
394,2024-06-15 10:00:00,160.32205,Bahawalnagar
395,2024-06-15 11:00:00,159.22226,Bahawalnagar
396,2024-06-15 12:00:00,157.73486,Bahawalnagar
397,2024-06-15 13:00:00,156.10614,Bahawalnagar
398,2024-06-15 14:00:00,154.19081,Bahawalnagar
399,2024-06-15 15:00:00,153.22609,Bahawalnagar
400,2024-06-15 16:00:00,152.6729,Bahawalnagar
401,2024-06-15 17:00:00,152.07428,Bahawalnagar
402,2024-06-15 18:00:00,151.61703,Bahawalnagar
403,2024-06-15 19:00:00,155.11575,Bahawalnagar
404,2024-06-15 20:00:00,160.50288,Bahawalnagar
405,2024-06-15 21:00:00,163.86562,Bahawalnagar
406,2024-06-15 22:00:00,165.17743,Bahawalnagar
407,2024-06-15 23:00:00,164.15956,Bahawalnagar
408,2024-06-16 00:00:00,161.49371,Bahawalnagar
409,2024-06-16 01:00:00,156.79253,Bahawalnagar
410,2024-06-16 02:00:00,152.39565,Bahawalnagar
411,2024-06-16 03:00:00,151.54811,Bahawalnagar
412,2024-06-16 04:00:00,149.8895,Bahawalnagar
413,2024-06-16 05:00:00,147.78888,Bahawalnagar
414,2024-06-16 06:00:00,150.18822,Bahawalnagar
415,2024-06-16 07:00:00,153.2607,Bahawalnagar
416,2024-06-16 08:00:00,156.33444,Bahawalnagar
417,2024-06-16 09:00:00,158.83333,Bahawalnagar
418,2024-06-16 10:00:00,160.4439,Bahawalnagar
419,2024-06-16 11:00:00,160.99162,Bahawalnagar
420,2024-06-16 12:00:00,160.41006,Bahawalnagar
421,2024-06-16 13:00:00,158.37456,Bahawalnagar
422,2024-06-16 14:00:00,156.2,Bahawalnagar
423,2024-06-16 15:00:00,154.05862,Bahawalnagar
424,2024-06-16 16:00:00,151.35248,Bahawalnagar
425,2024-06-16 17:00:00,149.51399,Bahawalnagar
426,2024-06-16 18:00:00,148.43839,Bahawalnagar
427,2024-06-16 19:00:00,147.8481,Bahawalnagar
428,2024-06-16 20:00:00,147.21463,Bahawalnagar
429,2024-06-16 21:00:00,151.60628,Bahawalnagar
430,2024-06-16 22:00:00,155.95923,Bahawalnagar
431,2024-06-16 23:00:00,158.79556,Bahawalnagar
432,2024-06-17 00:00:00,157.94415,Bahawalnagar
433,2024-06-17 01:00:00,155.74368,Bahawalnagar
434,2024-06-17 02:00:00,152.53941,Bahawalnagar
435,2024-06-17 03:00:00,148.96933,Bahawalnagar
436,2024-06-17 04:00:00,149.01402,Bahawalnagar
437,2024-06-17 05:00:00,148.43391,Bahawalnagar
438,2024-06-17 06:00:00,146.81189,Bahawalnagar
439,2024-06-17 07:00:00,147.05475,Bahawalnagar
440,2024-06-17 08:00:00,150.41278,Bahawalnagar
441,2024-06-17 09:00:00,153.92143,Bahawalnagar
442,2024-06-17 10:00:00,157.3829,Bahawalnagar
443,2024-06-17 11:00:00,159.64275,Bahawalnagar
444,2024-06-17 12:00:00,161.01178,Bahawalnagar
445,2024-06-17 13:00:00,160.88269,Bahawalnagar
446,2024-06-17 14:00:00,159.62456,Bahawalnagar
447,2024-06-17 15:00:00,157.33537,Bahawalnagar
448,2024-06-17 16:00:00,155.24374,Bahawalnagar
449,2024-06-17 17:00:00,152.57755,Bahawalnagar
450,2024-06-17 18:00:00,150.24448,Bahawalnagar
451,2024-06-17 19:00:00,149.3325,Bahawalnagar
452,2024-06-17 20:00:00,148.82568,Bahawalnagar
453,2024-06-17 21:00:00,148.41592,Bahawalnagar
454,2024-06-17 22:00:00,150.61066,Bahawalnagar
455,2024-06-17 23:00:00,155.50638,Bahawalnagar
456,2024-06-18 00:00:00,158.17075,Bahawalnagar
457,2024-06-18 01:00:00,158.4971,Bahawalnagar
458,2024-06-18 02:00:00,156.01237,Bahawalnagar
459,2024-06-18 03:00:00,153.50195,Bahawalnagar
460,2024-06-18 04:00:00,150.49113,Bahawalnagar
461,2024-06-18 05:00:00,150.18488,Bahawalnagar
462,2024-06-18 06:00:00,150.23494,Bahawalnagar
463,2024-06-18 07:00:00,149.21812,Bahawalnagar
464,2024-06-18 08:00:00,147.69128,Bahawalnagar
465,2024-06-18 09:00:00,150.81783,Bahawalnagar
466,2024-06-18 10:00:00,154.33249,Bahawalnagar
467,2024-06-18 11:00:00,157.95314,Bahawalnagar
468,2024-06-18 12:00:00,160.76741,Bahawalnagar
469,2024-06-18 13:00:00,162.19019,Bahawalnagar
470,2024-06-18 14:00:00,162.80305,Bahawalnagar
471,2024-06-18 15:00:00,162.02043,Bahawalnagar
472,2024-06-18 16:00:00,159.99005,Bahawalnagar
473,2024-06-18 17:00:00,157.89667,Bahawalnagar
474,2024-06-18 18:00:00,155.54443,Bahawalnagar
475,2024-06-18 19:00:00,153.03442,Bahawalnagar
476,2024-06-18 20:00:00,151.72879,Bahawalnagar
477,2024-06-18 21:00:00,151.10612,Bahawalnagar
478,2024-06-18 22:00:00,150.80501,Bahawalnagar
479,2024-06-18 23:00:00,150.56616,Bahawalnagar
480,2024-06-19 00:00:00,155.75758,Bahawalnagar
481,2024-06-19 01:00:00,159.50757,Bahawalnagar
482,2024-06-19 02:00:00,161.05225,Bahawalnagar
483,2024-06-19 03:00:00,158.49988,Bahawalnagar
484,2024-06-19 04:00:00,156.47546,Bahawalnagar
485,2024-06-19 05:00:00,153.15634,Bahawalnagar
486,2024-06-19 06:00:00,151.24663,Bahawalnagar
487,2024-06-19 07:00:00,152.01117,Bahawalnagar
488,2024-06-19 08:00:00,151.33041,Bahawalnagar
489,2024-06-19 09:00:00,149.72604,Bahawalnagar
490,2024-06-19 10:00:00,150.52301,Bahawalnagar
491,2024-06-19 11:00:00,153.91492,Bahawalnagar
492,2024-06-19 12:00:00,157.4633,Bahawalnagar
493,2024-06-19 13:00:00,160.86159,Bahawalnagar
494,2024-06-19 14:00:00,162.89708,Bahawalnagar
495,2024-06-19 15:00:00,163.9439,Bahawalnagar
496,2024-06-19 16:00:00,163.43413,Bahawalnagar
497,2024-06-19 17:00:00,162.15921,Bahawalnagar
498,2024-06-19 18:00:00,159.91203,Bahawalnagar
499,2024-06-19 19:00:00,157.9094,Bahawalnagar
500,2024-06-19 20:00:00,155.26671,Bahawalnagar
501,2024-06-19 21:00:00,153.41432,Bahawalnagar
502,2024-06-19 22:00:00,152.61754,Bahawalnagar
503,2024-06-19 23:00:00,152.25507,Bahawalnagar
504,2024-06-13 00:00:00,84.0412,Rawalpindi
505,2024-06-13 01:00:00,85.64251,Rawalpindi
506,2024-06-13 02:00:00,86.67265,Rawalpindi
507,2024-06-13 03:00:00,88.01062,Rawalpindi
508,2024-06-13 04:00:00,86.69228,Rawalpindi
509,2024-06-13 05:00:00,84.751175,Rawalpindi
510,2024-06-13 06:00:00,82.71846,Rawalpindi
511,2024-06-13 07:00:00,80.71618,Rawalpindi
512,2024-06-13 08:00:00,79.34644,Rawalpindi
513,2024-06-13 09:00:00,77.66701,Rawalpindi
514,2024-06-13 10:00:00,76.650375,Rawalpindi
515,2024-06-13 11:00:00,75.95197,Rawalpindi
516,2024-06-13 12:00:00,75.86601,Rawalpindi
517,2024-06-13 13:00:00,76.49181,Rawalpindi
518,2024-06-13 14:00:00,77.5289,Rawalpindi
519,2024-06-13 15:00:00,78.89647,Rawalpindi
520,2024-06-13 16:00:00,79.02702,Rawalpindi
521,2024-06-13 17:00:00,79.27587,Rawalpindi
522,2024-06-13 18:00:00,79.56828,Rawalpindi
